sample_id,condition,algorithm,dataset_id,seed,outcome,review_applicable,status,verdict,attempt_count,record_path,record_sha256
review_005612,noise005,llmsr,CRK34,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005612.json,de34e3d8aa2228f40c3d5e43e319c154ece22a530a7a77b9b616cc93eff7d45e
review_005613,noise005,llmsr,I.11.19_4_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005613.json,b070b407c5cf217c0a5a6ecf94d5e2db6386e9401eb7653e013613f066cc5bab
review_005614,noise005,llmsr,II.11.27_1_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005614.json,fa8c699c119aac09f8534ff5241a1104103936c906e716463cc05cc1b4cced29
review_005615,noise005,llmsr,II.34.2_1_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005615.json,2c891719d87a5e949cb8fc6025b6e592cd26a8a741de6c7ef3ccb48ead0d4f8c
review_005616,noise005,llmsr,II.6.15b_3_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005616.json,492036d856b96ec34f93183c3397d8035ae408f1e03d6e1cf1895bc1572e14b2
review_005617,noise005,llmsr,III.21.20_3_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005617.json,e3cdfa9fec2bbe8996bf5e3ca99c1ad9cd57b79f12156c46ca863c27ba1b1a8b
review_005618,noise005,llmsr,MatSci21,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005618.json,ef80128f95013c3b74e6b17341a8883700f2339a312843b994ffb10a61a9efd1
review_005619,noise005,llmsr,PO19,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005619.json,241efd6c8e9886b07a3212c52658e8f64c05288bfe3c11b305f66f3bf7f0ed39
review_005620,noise005,llmsr,PO41,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005620.json,ff69bc4124e2b32b1631cfa616903890e304dbe2299274808673985b647c4e31
review_005621,noise005,llmsr,Nguyen-12,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005621.json,daadfd0d098f96bfc82f7b21fe533f4d9da987b4aebfebed753d3e78883b27bd
review_005622,noise005,llmsr,Nguyen-6,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005622.json,d23276ef30ee845e04b2687a37d6cad6aac3220e69462b3d8e13f13871d564b1
review_005623,noise005,llmsr,Nguyen-9,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005623.json,d9f7ab6263b9b3accffccbac613389ea869e494253cfc8dac4f72cb3bb809a20
review_005624,noise005,llmsr,feynman_II_15_4,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005624.json,729b89a0d63c5ac2403f69e448b5eb89b5335b7f55a610ceeaea45cdc1826a29
review_005625,noise005,llmsr,feynman_I_12_11,520,unable,False,non_applicable,,0,,
review_005626,noise005,llmsr,feynman_I_27_6,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005626.json,2f603ca30a28939d68a763832f813d8605f79703f566a8d512a736befa2a8589
review_005627,noise005,llmsr,feynman_test_15,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005627.json,4265a733236ac8565379dea1cb8b12861c1962b52e5fc11d23ed3952f0172a85
review_005628,noise005,llmsr,strogatz_barmag1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005628.json,3bad074bd537bc5d9c3890d7e248461d9a0dac6e4b575d006ba9f9c8a1bead14
review_005629,noise005,llmsr,strogatz_barmag2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005629.json,303326602d319380a1c734fdf98eed92150420b269e4fd66d2c7c4acdb3e5c41
review_005630,noise005,llmsr,strogatz_predprey2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005630.json,80bd3761eaafa2c205e8773789f08499cd67faeafffcc9e7ae42d1a88aac3c9a
review_005631,noise005,llmsr,strogatz_shearflow1,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005631.json,a5d662b8ae0bcbd4cbd35b24300bd7bebd761c766d0b9b45ae929d07637422b1
review_005632,noise005,llmsr,strogatz_vdp1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005632.json,95ab9518d9e6c82daf7b2e38a8d50cd6b7b4aa0980e6d5419cc791ca61d4fad7
review_005633,noise005,llmsr,first_principles_hubble,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005633.json,ea3051301973432a7c289a67360a2fc64dd9cecfed7f17ebd11b1ce48979ec75
review_005634,noise005,llmsr,first_principles_leavitt,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005634.json,bcf7c08fb41cab88e06982e318d2151e6d9903a133357590682f5055b20a37c1
review_005635,noise005,llmsr,feynman-ii.4.23,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005635.json,37b686f8c51ee5bf6b49ca0e315805f13514d75ca8f1426a5d2a59d194ca08c3
review_005636,noise005,llmsr,feynman-iii.7.38,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005636.json,2f3536ad737ca9ca30c0f067c4c4051ed74bca8a0847152e67d3e53257464f71
review_005637,noise005,llmsr,feynman-i.18.16,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005637.json,fee994efba583cbca6505f2e152c2d64308d06d2727095ce40d0e22001b19f96
review_005638,noise005,llmsr,feynman-ii.27.18,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005638.json,5f4de31199e5e051aeb351295b3528d351241bea6e78b1935f229ed19ca2e3ab
review_005639,noise005,llmsr,feynman-ii.34.11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005639.json,8de117b9467791bf037c62bdd78f13db16cbdf658634333f06db1125a35b2306
review_005640,noise005,llmsr,feynman-i.29.16,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005640.json,813083a60af09c6e18fe1ddf18d8e9316becfc395dba87d937c5aad691408864
review_005641,noise005,llmsr,feynman-bonus.20,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005641.json,ae7bff56353a6b9317020a808fcd59a9c14d05e4ee8a0d53fa69c53fcafc87c0
review_005642,noise005,llmsr,feynman-i.15.3t,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005642.json,55fef437efab0c546096269351c569f486ae96b14a367fec4c41d8659e25b8af
review_005643,noise005,llmsr,feynman-i.39.22,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005643.json,938693a20aeb39ad503f58d7412a463685645dd2726521883276bae99cc09cf0
review_005644,noise005,llmsr,feynman-iii.10.19,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005644.json,3ddd6b72197e84ea89f19e18a7e4bb60f1c6a4b2b294865997e7d443c85fd778
review_005645,noise005,llmsr,feynman-i.13.12,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005645.json,712570f8d212312c0861e0955aef9094767e0fd52fbc6cff8942b2d6fa285ca7
review_005646,noise005,llmsr,feynman-i.32.5,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005646.json,ed000e6869f1d0e5d2f42d7588aa0bbdcfd66c5f709f093872b87b3d96be008e
review_005647,noise005,llmsr,feynman-i.43.31,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005647.json,c182a5ebaabfffb2d632cb2e6ee04e38d4d4d63fec28622c08f8690f58d2fb4c
review_005648,noise005,llmsr,feynman-i.11.19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005648.json,97dc7a550c6e5bc8c9922859b1242c2d2f4c1a8a759a173141d87d94775552f9
review_005649,noise005,llmsr,feynman-ii.34.2a,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005649.json,de442cf9f2b98cdc00d3f195a7ad8385c6dd69795ec274dfaca297771d779bdb
review_005650,noise005,llmsr,Vladislavleva-4,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005650.json,2a3235c1d7f072c7aa3b107db92cb08e00e5b22326b2b489adc8a213a63ad90a
review_005651,noise005,llmsr,Keijzer-11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005651.json,4c33b8b18c0651f6261d5372e24fe4c1feeda463549773b79665c8e80cfc4a39
review_005652,noise005,llmsr,Keijzer-2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005652.json,d10d38ad4a1bc9808743a92b8831b6df40864c9eaa0fac79e85dc7622dacee0f
review_005653,noise005,llmsr,Korns-2,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005653.json,180910c90af2c25357ef447175176dee271e89841842e436038a5c6e0ac52a8e
review_005654,noise005,llmsr,Korns-4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005654.json,48923c255a81f6d2a402ffb3f10b5f132bba6412e56439853056c93b1ada49cc
review_005655,noise005,llmsr,BPG3,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005655.json,7ee8f85fb80b27b0fdfdb689bb3dc5a54043e732955a9dd141b8c2051bb60d5d
review_005656,noise005,llmsr,BPG5,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005656.json,f4e47bad73305bbc3883d8e924603cc561dba0cc3a64a716930ce7b76bf45d5b
review_005657,noise005,llmsr,BPG9,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005657.json,3c8a2973bf9ea92a89058246627c6e322d61db3edc37c6e25e1f6e4509ab4eb6
review_005658,noise005,llmsr,CRK0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005658.json,983dc671235ec3c6859ccd0334e6c488cf33943ef31b5db3aa1d5c2949194309
review_005659,noise005,llmsr,CRK10,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005659.json,1ca4fc6901c6455b84dc5e5e05a20ebadb3d76b95515086d49669e1ab7474d59
review_005660,noise005,llmsr,CRK11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005660.json,c79324392112b6e45e74c8492c12d9e797f51c49353b5fb43270eab0e5bb5f20
review_005661,noise005,llmsr,CRK33,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005661.json,dc5455d2d381aa01571663782e880f4ee29b64c24848a7d7095e3a778bd1a8bc
review_005662,noise005,llmsr,CRK34,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005662.json,aaba10957368f4bf69050e7bc0d23efd05e21143082596cc85043011464feb2e
review_005663,noise005,llmsr,I.11.19_4_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005663.json,2cfc246985efd657053b196ea406b4e36677bd1c1f04c555c557d83809bf01c7
review_005664,noise005,llmsr,II.11.27_1_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005664.json,f414de4dcffea3ae7b5cd91c662ceea45f59a5abdc32a49aa3fff52747a5ea79
review_005665,noise005,llmsr,II.34.2_1_0,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005665.json,87a80c6811faa127852fa2e02e0011bd0710da905b8e383d4dbe316371763466
review_005666,noise005,llmsr,II.6.15b_3_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005666.json,cb811b283aa4b0237178df7db736bdc88ccbd79aaa724d9c4dcd9fd02b02c8e7
review_005667,noise005,llmsr,III.21.20_3_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005667.json,8fdbd6da12b4eea6caae3830f1a02a7cb433062b255728c889765b7c3a0f63bf
review_005668,noise005,llmsr,MatSci21,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005668.json,0e70294847f22c502ec7c93c8a67ddd718ee1d2c7759e3e39369dd85d8206fca
review_005669,noise005,llmsr,PO19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005669.json,46345972ea37709314f1fb546815c9bed73e29503ed345825a930f5516d8dd3c
review_005670,noise005,llmsr,PO41,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005670.json,2bbde36e0b6b33555e3529df7596371471a1e8efc5802818a2294bce366a5034
review_005671,noise005,llmsr,Nguyen-12,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005671.json,210752c7c08d458b3d6d15acb4c749237571e6ae8b674f5be7a5cb6e3f7d6e32
review_005672,noise005,llmsr,Nguyen-6,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005672.json,0c7dbca400ac3bf846fc8291b6eb6078157a3142f199b0d9828c30b9c8af473f
review_005673,noise005,llmsr,Nguyen-9,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005673.json,9ac69e6601661b597f1bbf07b6c2ab0d854483657123b12364d7babe64e8cda9
review_005674,noise005,llmsr,feynman_II_15_4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005674.json,1c4928f75143de0ab821378b275447029a1bbc61ac1f47827857f8f6ee95e03b
review_005675,noise005,llmsr,feynman_I_12_11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005675.json,b1485fb536a8a9406175c67c9b4e33198bc5724c081577e7887a9db7c7e888ff
review_005676,noise005,llmsr,feynman_I_27_6,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005676.json,92d9234e39812d36ba25b959aef85302e526c90cb6d2f53cecca1005c5f3a4f3
review_005677,noise005,llmsr,feynman_test_15,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005677.json,566b9856f2aac7414bbbf490fb0ca3e56baee36f18b385e57c371ca61f5d7d3f
review_005678,noise005,llmsr,strogatz_barmag1,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005678.json,0f0f91a2e17fe0d485cac224d8260ba3828fac68e05a2aa0129862cf80b8cc15
review_005679,noise005,llmsr,strogatz_barmag2,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005679.json,fc464abea8e4809bd37ae33923941896d4ebe7b75524be38d1f051769006c658
review_005680,noise005,llmsr,strogatz_predprey2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005680.json,fb48b10183c30c260272b73aa5922cf72b57d5f05c70fa1951c86d2a4b447500
review_005681,noise005,llmsr,strogatz_shearflow1,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005681.json,bf905436c9a3f5859db56afb5bc28ecf7883c6a15c91e2e64aa1474cc2da95a2
review_005682,noise005,llmsr,strogatz_vdp1,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005682.json,616a295a6ab0f38942cbf366238c1a89ab9dd1554b7b5525113d0aade4652155
review_005683,noise005,llmsr,first_principles_hubble,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005683.json,3cf7b893dbacf807fe6d5074d8fb230ab200316943fe64f5a80451ec9f5729b3
review_005684,noise005,llmsr,first_principles_leavitt,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005684.json,ea7a1f18f14b059dcc44e0c63178309d90fc62f28a848f8a754e7e35e1b63845
review_005685,noise005,llmsr,feynman-ii.4.23,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005685.json,88c04d2e5074e806650aace56850dccc234f86096b40bebbdfa7cc313cb66a66
review_005686,noise005,llmsr,feynman-iii.7.38,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005686.json,5b7b6d48c3da18016ce5afcaa188fd0c1c621193468e1045944455ae0a1c097c
review_005687,noise005,llmsr,feynman-i.18.16,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005687.json,5d98b4cd2683409494accf250968167dfcb923cc6aa6d2364940042815448e1a
review_005688,noise005,llmsr,feynman-ii.27.18,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005688.json,1fabdd40bb4c37f1b3f855b993446acab4d2bdbbb692ebd27272092c5e76d18e
review_005689,noise005,llmsr,feynman-ii.34.11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005689.json,bc165a5cec7375da6d4f04bf344c51fdc54af4a9aae798e0994280b1800aeb34
review_005690,noise005,llmsr,feynman-i.29.16,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005690.json,4530cf09ab4408311be5c958651f121682fc6c23e8f9b3cc2509d8b9ce0b6597
review_005691,noise005,llmsr,feynman-bonus.20,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005691.json,3cae8ee94a3d2e306ead75f9a31d9f77320af95391ec842ceb8a844c325b9e2f
review_005692,noise005,llmsr,feynman-i.15.3t,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005692.json,4192fe8137eae56834891d8478f43e4d27919769584d39696806e57b7ef79977
review_005693,noise005,llmsr,feynman-i.39.22,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005693.json,c4785f44af4f9a5957c0cc150ba70a347019c325f6d3caa92a41690a3323efab
review_005694,noise005,llmsr,feynman-iii.10.19,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005694.json,cdedd4c6762011eee9643cbd3fae156c4d8917890627c618ff8f122bfe2bb5e0
review_005695,noise005,llmsr,feynman-i.13.12,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005695.json,29c4f21f5626edbd115018a4539c292f5db801539c66aaf5e1d1fccda531c797
review_005696,noise005,llmsr,feynman-i.32.5,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005696.json,8536a4b65ae7f755b44f594f6c58fb24e0cf5dea91e1abf06a9549056653cb6d
review_005697,noise005,llmsr,feynman-i.43.31,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005697.json,79dd83ad4a7cad8c5571426a733d2452a9eb9e6b1c694c7125decb1afae17d0b
review_005698,noise005,llmsr,feynman-i.11.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005698.json,0bb599dfb61fb3dd7193555d758614cc321828fc46beddcf999e5af4620af66d
review_005699,noise005,llmsr,feynman-ii.34.2a,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005699.json,e177a7760a3decc08031fabc890787b5667680bd601c173865223e9e7d933251
review_005700,noise005,llmsr,Vladislavleva-4,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005700.json,c1e47c02ffc8d1fe1751cc3abca0a5edc4fe1b866f66879833f2d98b4083c053
review_005701,noise005,llmsr,Keijzer-11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005701.json,b64250672d70ae85a66d67548195d4c2db8e198e9d97e66a5166a994cc8eb9c5
review_005702,noise005,llmsr,Keijzer-2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005702.json,bf80b51df6c9353c2971b7337b0979126ddc1a6609105ba6f83d0b1b1990b759
review_005703,noise005,llmsr,Korns-2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005703.json,fd48f84efdcff06392897a3615de6f46cd2dee64f67bba21b99b489e16ef2737
review_005704,noise005,llmsr,Korns-4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005704.json,dad228adfa110f789052d684cc2faf76cd872fce0fc63ea912fe8614c2d7dcf3
review_005705,noise005,llmsr,BPG3,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005705.json,da5beb5687efd6abe82238b50cc258e9f892c1983c219d047d68ec023625aede
review_005706,noise005,llmsr,BPG5,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005706.json,b1f9edcfd84c0d75fcc372a995af5310f13f89b626ba4f1e72505c1fbf202907
review_005707,noise005,llmsr,BPG9,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005707.json,fe3f3645383a77dee7779ae0a74afbf1965947bdd0cf790b2eaa5f53301a86ef
review_005708,noise005,llmsr,CRK0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005708.json,055fb3c41127ffc2172d427f65cc02a592f7d0fca60ff17736e1a4656fe77381
review_005709,noise005,llmsr,CRK10,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005709.json,239367539e3a36d6dc57bc91d50b05e76265b765442545f25c209be85369988d
review_005710,noise005,llmsr,CRK11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005710.json,c78af0551273668358c63c4ccd010af145279b680f26d691359f264443d37819
review_005711,noise005,llmsr,CRK33,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005711.json,8c615267cab07a9a340df5d7c287a8edc66829348137c02ba052551d24901787
review_005712,noise005,llmsr,CRK34,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005712.json,671d0aced1d757725285dc5ceb1bd47c8b49563b59c05737ee962d8738c15333
review_005713,noise005,llmsr,I.11.19_4_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005713.json,17efeb4dde02c466497ef598c261ae7c4fd6f4df131564360667413865739665
review_005714,noise005,llmsr,II.11.27_1_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005714.json,720e11d1b33a4f2ee45ae20c29f6f0711f766724c15deb4c391b286bb97e9c0e
review_005715,noise005,llmsr,II.34.2_1_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005715.json,0141e65ed286a890b7b006491d5770aefe68c057136628588d4ab26207885140
review_005716,noise005,llmsr,II.6.15b_3_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005716.json,ad464ba01c40e9b97674757e998522f12780c78fb70e9efc21d5bc1865e2ae76
review_005717,noise005,llmsr,III.21.20_3_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005717.json,8dae7fa3d1ffe8449c1fffb8d963a14c064ca34e81b6ca3b4d67cf95547c283a
review_005718,noise005,llmsr,MatSci21,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005718.json,699c2c22de1256d0366ca679ceaa7a1ff8f349aedc8fcf53cba8db609c69bc3b
review_005719,noise005,llmsr,PO19,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005719.json,eb3ec320c1b4702fe6e8259ac075d76b2c1d428bd2e9c125b87c3a42360a1c71
review_005720,noise005,llmsr,PO41,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005720.json,3c5daf5783d123d451a10485db3817d33cf0f3d525febdcc52c7fab199f7a43d
review_005721,noise005,llmsr,Nguyen-12,522,simplified,True,completed,fail,1,per_model/gpt-5.6-sol/tasks/review_005721.json,65d2a955759435289d8babd29bd73d54ccd6d64f8ee0cf022b4caebbacbf9383
